K-NET,FKS029,桧枝岐,HINOEMATA,37.0159,139.3806,957,-,福島県,K-NET11A,
K-NET,FKS030,金山,KANEYAMA,37.4548,139.5252,306,-,福島県,K-NET11A,
K-NET,FKS031,川内,KAWAUCHI,37.3363,140.8087,415,-,福島県,K-NET11A,
KiK-net,FKSH01,西会津,NISHIAIZU,37.7565,139.7150,438,100,福島県,KiK-net18,
KiK-net,FKSH02,熱塩加納,ATSUSHIOKANO,37.7317,139.8821,330,100,福島県,KiK-net18,
KiK-net,FKSH03,高郷,TAKASATO,37.6078,139.7533,225,127,福島県,KiK-net11A,
KiK-net,FKSH04,会津高田,AIZUTAKADA,37.4508,139.8126,278,268,福島県,KiK-net18,
KiK-net,FKSH05,下郷,SHIMOGO,37.2544,139.8725,496,105,福島県,KiK-net11A,
KiK-net,FKSH06,伊南,INA,37.1723,139.5199,572,100,福島県,KiK-net18,
KiK-net,FKSH07,檜枝岐,HINOEMATA,37.0103,139.3755,974,200,福島県,KiK-net18,
KiK-net,FKSH08,長沼,NAGANUMA,37.2822,140.2144,343,105,福島県,KiK-net11A,
KiK-net,FKSH09,郡山,KORIYAMA,37.3530,140.4264,260,200,福島県,KiK-net11C,
KiK-net,FKSH10,西郷,NISHIGO,37.1616,140.0930,565,201,福島県,KiK-net18,
KiK-net,FKSH11,矢吹,YABUKI,37.2006,140.3386,286,115,福島県,KiK-net11C,
KiK-net,FKSH12,平田,HIRATA,37.2169,140.5703,470,105,福島県,KiK-net11,
KiK-net,FKSH13,いわき西,IWAKI-W,36.9951,140.5853,580,105,福島県,KiK-net11A,
KiK-net,FKSH14,いわき東,IWAKI-E,37.0264,140.9702,3,147,福島県,KiK-net11C,
KiK-net,FKSH15,猪苗代,INAWASHIRO,37.6461,140.1735,757,100,福島県,KiK-net18,
KiK-net,FKSH16,福島,FUKUSHIMA,37.7643,140.3766,135,300,福島県,KiK-net11A,
KiK-net,FKSH17,川俣,KAWAMATA,37.6636,140.5974,205,100,福島県,KiK-net18,
KiK-net,FKSH18,三春,MIHARU,37.4894,140.5380,410,100,福島県,KiK-net11,
KiK-net,FKSH19,都路,MIYAKOJI,37.4703,140.7227,510,100,福島県,KiK-net11C,
KiK-net,FKSH20,浪江,NAMIE,37.4911,140.9871,12,109,福島県,KiK-net18,
KiK-net,FKSH21,只見,TADAMI,37.3421,139.3147,375,200,福島県,KiK-net18,
K-NET,GIF001,白川,SHIRAKAWA,36.2743,136.8979,481,-,岐阜県,K-NET11A,
K-NET,GIF002,河合,KAWAI,36.2734,137.0261,577,-,岐阜県,K-NET11A,
K-NET,GIF003,神岡,KAMIOKA,36.3326,137.3019,402,-,岐阜県,K-NET11A,
K-NET,GIF004,栃尾,TOCHIO,36.2493,137.5175,811,-,岐阜県,K-NET11A,
K-NET,GIF005,高山,TAKAYAMA,36.1537,137.2513,563,-,岐阜県,K-NET11A,
K-NET,GIF006,荘川,SHOKAWA,36.0334,136.9533,799,-,岐阜県,K-NET11A,
K-NET,GIF007,高根,TAKANE,36.0378,137.4854,994,-,岐阜県,K-NET11A,
K-NET,GIF008,小坂,OSAKA,35.9517,137.2604,525,-,岐阜県,K-NET11A,
K-NET,GIF009,白鳥,SHIROTORI,35.9250,136.8318,436,-,岐阜県,K-NET11A,
K-NET,GIF010,下呂,GERO,35.8005,137.2484,360,-,岐阜県,K-NET11A,
K-NET,GIF011,八幡,HACHIMAN,35.7596,136.9809,251,-,岐阜県,K-NET11A,
K-NET,GIF012,東杉原,HIGASHISUGIHARA,35.6364,136.4879,217,-,岐阜県,K-NET11A,
K-NET,GIF013,金山,KANAYAMA,35.6630,137.1618,231,-,岐阜県,K-NET11A,
K-NET,GIF014,付知,TSUKECHI,35.6582,137.4253,468,-,岐阜県,K-NET11A,
K-NET,GIF015,美濃,MINO,35.5456,136.9076,80,-,岐阜県,K-NET11A,
K-NET,GIF016,七宗,HICHISO,35.5427,137.1195,137,-,岐阜県,K-NET11A,
K-NET,GIF017,揖斐川,IBIGAWA,35.4830,136.5713,40,-,岐阜県,K-NET11A,
K-NET,GIF018,中津川,NAKATSUGAWA,35.4955,137.4998,300,-,岐阜県,K-NET11A,
K-NET,GIF019,恵那,ENA,35.4492,137.4042,275,-,岐阜県,K-NET11A,
K-NET,GIF020,岐阜,GIFU,35.4248,136.7568,14,-,岐阜県,K-NET11A,
K-NET,GIF021,美濃加茂,MINOKAMO,35.4426,136.9996,72,-,岐阜県,K-NET11A,
K-NET,GIF022,上石津,KAMIISHIZU,35.2836,136.4730,116,-,岐阜県,K-NET11A,
K-NET,GIF023,土岐,TOKI,35.3879,137.2166,288,-,岐阜県,K-NET11A,
K-NET,GIF024,明智,AKECHI,35.3015,137.3869,435,-,岐阜県,K-NET11A,
K-NET,GIF025,板取,ITADORI,35.7234,136.7847,351,-,岐阜県,---,休止
K-NET,GIF026,美山,MIYAMA,35.5909,136.7418,112,-,岐阜県,K-NET11A,
KiK-net,GIFH03,根尾,NEO,35.6325,136.6134,170,100,岐阜県,KiK-net11A,
KiK-net,GIFH04,古川,FURUKAWA,36.2448,137.1983,572,100,岐阜県,KiK-net11A,
KiK-net,GIFH05,荘川,SHOKAWA,36.0654,136.9479,839,100,岐阜県,KiK-net11A,
KiK-net,GIFH06,高富,TAKATOMI,35.5038,136.7939,39,202,岐阜県,KiK-net11A,
KiK-net,GIFH07,春日,KASUGA,35.4179,136.4347,410,100,岐阜県,KiK-net11C,
KiK-net,GIFH08,大和,YAMATO,35.8323,136.9621,515,100,岐阜県,KiK-net11A,
KiK-net,GIFH09,羽島,HASHIMA,35.2768,136.7002,5,1508,岐阜県,KiK-net18,
KiK-net,GIFH10,神岡,KAMIOKA,36.3779,137.3716,910,100,岐阜県,KiK-net18,
KiK-net,GIFH11,八百津,YAOTSU,35.4865,137.2464,563,100,岐阜県,KiK-net18,
KiK-net,GIFH12,坂内,SAKAUCHI,35.6033,136.4134,260,106,岐阜県,KiK-net18,
KiK-net,GIFH13,白川,SHIRAKAWA,36.2743,136.8979,480,153,岐阜県,KiK-net18,
KiK-net,GIFH14,上宝,KAMITAKARA,36.2493,137.5174,810,100,岐阜県,KiK-net18,
KiK-net,GIFH15,高山,TAKAYAMA,36.1338,137.2208,625,105,岐阜県,KiK-net18,
KiK-net,GIFH16,朝日北,ASAHI-N,36.0940,137.3438,790,100,岐阜県,KiK-net18,
KiK-net,GIFH17,高鷲,TAKASU,35.9514,136.8732,610,100,岐阜県,KiK-net18,
KiK-net,GIFH18,馬瀬,MAZE,35.8991,137.1495,570,107,岐阜県,KiK-net11A,
KiK-net,GIFH19,朝日南,ASAHI-S,36.0216,137.3906,910,100,岐阜県,KiK-net18,
KiK-net,GIFH20,下呂北,GERO-N,35.7991,137.2531,355,128,岐阜県,KiK-net18,
KiK-net,GIFH21,美並,MINAMI,35.6665,136.9618,170,200,岐阜県,KiK-net18,
KiK-net,GIFH22,金山,KANAYAMA,35.6682,137.1054,435,100,岐阜県,KiK-net18,
KiK-net,GIFH23,板取,ITADORI,35.7235,136.7847,350,100,岐阜県,KiK-net18,
KiK-net,GIFH24,東白川,HIGASHISHIRAKAWA,35.6401,137.3187,330,107,岐阜県,KiK-net18,
KiK-net,GIFH25,谷汲,TANIGUMI,35.5214,136.6127,75,103,岐阜県,KiK-net18,
KiK-net,GIFH26,各務原,KAKAMIGAHARA,35.4121,136.8764,35,101,岐阜県,KiK-net11C,
KiK-net,GIFH27,美濃加茂,MINOKAMO,35.4527,137.0040,85,200,岐阜県,KiK-net18,
KiK-net,GIFH28,中津川,NAKATSUGAWA,35.4571,137.4706,440,401,岐阜県,KiK-net18,
KiK-net,GIFH29,上石津,KAMIISHIZU,35.2953,136.4732,90,137,岐阜県,KiK-net18,
K-NET,GNM001,片品,KATASHINA,36.7719,139.2246,804,-,群馬県,K-NET11A,
K-NET,GNM002,水上,MINAKAMI,36.7821,138.9695,494,-,群馬県,K-NET11A,
K-NET,GNM003,沼田,NUMATA,36.6581,139.0786,463,-,群馬県,K-NET11A,
K-NET,GNM004,草津,KUSATSU,36.6171,138.5921,1222,-,群馬県,K-NET11A,
K-NET,GNM005,嬬恋,TSUMAGOI,36.5134,138.5176,899,-,群馬県,K-NET11A,
K-NET,GNM006,吾妻,AGATSUMA,36.5105,138.7527,549,-,群馬県,K-NET11A,
K-NET,GNM007,渋川,SHIBUKAWA,36.4637,139.0093,184,-,群馬県,K-NET11A,
K-NET,GNM008,前橋,MAEBASHI,36.3479,139.1368,77,-,群馬県,K-NET11A,
K-NET,GNM009,桐生,KIRYU,36.4105,139.3253,114,-,群馬県,K-NET11A,
K-NET,GNM010,館林,TATEBAYASHI,36.2184,139.4808,19,-,群馬県,K-NET11A,
K-NET,GNM011,太田,OHTA,36.2913,139.3607,42,-,群馬県,K-NET11A,
K-NET,GNM012,伊勢崎,ISESAKI,36.3118,139.1955,59,-,群馬県,K-NET11A,
K-NET,GNM013,高崎,TAKASAKI,36.3181,139.0174,93,-,群馬県,K-NET11A,
K-NET,GNM014,坂本,SAKAMOTO,36.3467,138.7211,451,-,群馬県,K-NET11A,
K-NET,GNM015,下仁田,SHIMONITA,36.2286,138.7578,293,-,群馬県,K-NET11A,
K-NET,GNM016,万場,MAMBA,36.1164,138.9250,344,-,群馬県,K-NET11A,
KiK-net,GNMH05,伊勢崎,ISESAKI,36.3143,139.1847,57,2000,群馬県,KiK-net11A,
KiK-net,GNMH06,館林,TATEBAYASHI,36.2441,139.5443,20,1203,群馬県,KiK-net18,
KiK-net,GNMH07,利根,TONE,36.6998,139.2104,646,200,群馬県,KiK-net11B,
KiK-net,GNMH08,嬬恋,TSUMAGOI,36.4917,138.5244,1040,150,群馬県,KiK-net18,
KiK-net,GNMH09,高山,TAKAYAMA,36.6212,138.9068,455,110,群馬県,KiK-net11A,
KiK-net,GNMH10,下仁田,SHIMONITA,36.2356,138.7291,340,100,群馬県,KiK-net11C,
KiK-net,GNMH11,富岡,TOMIOKA,36.2862,138.9210,151,200,群馬県,KiK-net11B,
KiK-net,GNMH12,神流,KANNA,36.1440,138.9129,930,102,群馬県,KiK-net18,
KiK-net,GNMH13,水上2,MINAKAMI2,36.8620,139.0627,760,204,群馬県,KiK-net11A,
KiK-net,GNMH14,みどり,MIDORI,36.4931,139.3219,360,200,群馬県,KiK-net11A,
KiK-net,HDKH01,平取西,BIRATORI-W,42.7031,142.2296,82,100,北海道,KiK-net11B,
KiK-net,HDKH02,平取東,BIRATORI-E,42.7061,142.4054,230,110,北海道,KiK-net18,
KiK-net,HDKH03,門別東,MOMBETSU-E,42.5934,142.3521,160,106,北海道,KiK-net18,
KiK-net,HDKH04,門別西,MOMBETSU-W,42.5126,142.0381,10,220,北海道,KiK-net18,
KiK-net,HDKH05,新冠,NIIKAPPU,42.5977,142.5446,305,100,北海道,KiK-net18,
KiK-net,HDKH06,静内,SHIZUNAI,42.3498,142.3572,10,115,北海道,KiK-net11B,
KiK-net,HDKH07,様似,SAMANI,42.1330,142.9164,40,101,北海道,KiK-net18,
K-NET,HKD001,稚内,WAKKANAI,45.4163,141.6720,4,-,北海道,K-NET18,
K-NET,HKD002,宗谷岬,SOYAMISAKI,45.5132,141.9548,3,-,北海道,K-NET18,
K-NET,HKD003,豊富,TOYOTOMI,45.1033,141.7665,10,-,北海道,K-NET18,
K-NET,HKD004,上猿払,KAMISARUFUTSU,45.2149,142.2260,4,-,北海道,K-NET18,
K-NET,HKD005,猿払,SARUFUTSU,45.3329,142.1747,11,-,北海道,K-NET18,
K-NET,HKD006,浜頓別,HAMATOMBETSU,45.1267,142.3516,14,-,北海道,K-NET18,
K-NET,HKD007,中頓別,NAKATOMBETSU,44.9702,142.2900,25,-,北海道,K-NET18,
K-NET,HKD008,枝幸,ESASHI,44.9375,142.5744,13.3,-,北海道,K-NET18,
K-NET,HKD009,歌登,UTANOBORI,44.8417,142.4811,23,-,北海道,K-NET18,
K-NET,HKD010,風烈布,FUREPPU,44.7406,142.7633,16,-,北海道,K-NET18,
K-NET,HKD011,東利尻,HIGASHIRISHIRI,45.2460,141.2170,23,-,北海道,K-NET18,
K-NET,HKD012,船泊,FUNADOMARI,45.4408,141.0367,11.5,-,北海道,K-NET18,
K-NET,HKD013,礼文,REBUN,45.3049,141.0475,42.4,-,北海道,K-NET18,
K-NET,HKD014,沼川,NUMAKAWA,45.2525,141.8531,30,-,北海道,K-NET18,
K-NET,HKD015,天塩,TESHIO,44.8846,141.7503,5,-,北海道,K-NET18,
K-NET,HKD016,遠別,EMBETSU,44.7199,141.7950,5,-,北海道,K-NET18,
K-NET,HKD017,初山別,SHOSAMBETSU,44.5323,141.7664,5.3,-,北海道,K-NET18,
K-NET,HKD018,正修,SEISHU,44.5453,141.9653,126,-,北海道,K-NET18,
K-NET,HKD019,羽幌,HABORO,44.3611,141.6978,15,-,北海道,K-NET18,
K-NET,HKD020,港町,MINATOMACHI,44.1487,141.6647,48,-,北海道,K-NET18,
K-NET,HKD021,留萌,RUMOI,43.9407,141.6370,24.8,-,北海道,K-NET18,
K-NET,HKD022,増毛,MASHIKE,43.8516,141.5279,42,-,北海道,K-NET18,
K-NET,HKD023,雄冬,OFUYU,43.7734,141.3686,10,-,北海道,K-NET18,
K-NET,HKD024,達布,TAPPU,44.0494,141.8573,38,-,北海道,K-NET18,
K-NET,HKD025,中川,NAKAGAWA,44.8116,142.0712,20,-,北海道,K-NET18,
K-NET,HKD026,音威子府,OTOINEPPU,44.7283,142.2633,43,-,北海道,K-NET18,
K-NET,HKD027,美深,BIFUKA,44.4806,142.3428,75,-,北海道,K-NET18,
K-NET,HKD028,名寄,NAYORO,44.3598,142.4547,96,-,北海道,K-NET18,
K-NET,HKD029,下川,SHIMOKAWA,44.3114,142.6421,158,-,北海道,K-NET18,
K-NET,HKD030,士別,SHIBETSU,44.1821,142.3942,130.5,-,北海道,K-NET18,
K-NET,HKD031,朝日,ASAHI,44.1185,142.5952,214.1,-,北海道,K-NET18,
K-NET,HKD032,和寒,WASSAMU,44.0235,142.4123,136,-,北海道,K-NET18,
K-NET,HKD033,愛別,AIBETSU,43.9090,142.5699,203,-,北海道,K-NET18,
K-NET,HKD034,上川,KAMIKAWA,43.8543,142.7686,350,-,北海道,K-NET18,
K-NET,HKD035,層雲峡,SOUNKYO,43.7704,142.9033,491,-,北海道,K-NET18,
K-NET,HKD036,旭川,ASAHIKAWA,43.7726,142.3648,108,-,北海道,K-NET18,
K-NET,HKD037,美瑛,BIEI,43.5889,142.4673,240,-,北海道,K-NET18,
K-NET,HKD038,南富良野,MINAMIFURANO,43.1666,142.5662,353,-,北海道,K-NET18,
K-NET,HKD039,富良野,FURANO,43.3421,142.3845,170,-,北海道,K-NET18,
K-NET,HKD040,占冠,SHIMUKAPPU,42.9806,142.3994,334,-,北海道,K-NET18,
K-NET,HKD041,天人峡,TENNINKYO,43.6246,142.6839,440,-,北海道,K-NET18,
K-NET,HKD042,仁宇布,NIUPU,44.5449,142.5692,271,-,北海道,K-NET18,
K-NET,HKD043,雄武,OMU,44.5820,142.9644,11,-,北海道,K-NET18,
K-NET,HKD044,興部,OKOPPE,44.4796,143.1276,3,-,北海道,K-NET18,
K-NET,HKD045,西興部,NISHIOKOPPE,44.3288,142.9453,121,-,北海道,K-NET18,
K-NET,HKD046,滝上,TAKINOUE,44.1920,143.0767,132,-,北海道,K-NET18,
K-NET,HKD047,紋別,MOMBETSU,44.3677,143.3454,10,-,北海道,K-NET18,
K-NET,HKD048,湧別,YUBETSU,44.2199,143.6155,4.2,-,北海道,K-NET18,
K-NET,HKD049,遠軽,ENGARU,44.0921,143.5336,58.9,-,北海道,K-NET18,
K-NET,HKD050,白滝,SHIRATAKI,43.8785,143.1747,386,-,北海道,K-NET18,
K-NET,HKD051,佐呂間,SAROMA,44.0221,143.7682,47,-,北海道,K-NET18,
K-NET,HKD052,常呂,TOKORO,44.1204,144.0712,6.8,-,北海道,K-NET18,
K-NET,HKD053,留辺蘂,RUBESHIBE,43.7849,143.6072,208,-,北海道,K-NET18,
K-NET,HKD054,北見,KITAMI,43.7996,143.9008,62.8,-,北海道,K-NET18,
K-NET,HKD055,美幌,BIHORO,43.8244,144.1087,23,-,北海道,K-NET18,
K-NET,HKD056,置戸,OKETO,43.6705,143.5781,229,-,北海道,K-NET18,
K-NET,HKD057,津別,TSUBETSU,43.7054,144.0273,99,-,北海道,K-NET18,
K-NET,HKD058,網走,ABASHIRI,44.0242,144.2637,4,-,北海道,K-NET18,
K-NET,HKD059,小清水,KOSHIMIZU,43.8574,144.4609,23,-,北海道,K-NET18,
K-NET,HKD060,斜里,SHARI,43.9136,144.6657,6,-,北海道,K-NET18,
K-NET,HKD061,ウトロ,UTORO,44.0699,144.9973,64.2,-,北海道,K-NET18,
K-NET,HKD062,富士見,FUJIMI,43.6746,143.3088,500,-,北海道,K-NET18,
K-NET,HKD063,相泊,AIDOMARI,44.1060,145.2478,4.5,-,北海道,K-NET18,
K-NET,HKD064,羅臼,RAUSU,44.0202,145.1886,16.6,-,北海道,K-NET18,
K-NET,HKD065,薫別,KUMBETSU,43.7938,145.0565,10,-,北海道,K-NET18,
K-NET,HKD066,標津,SHIBETSU,43.6619,145.1307,2.5,-,北海道,K-NET18,
K-NET,HKD067,中標津,NAKASHIBETSU,43.5550,144.9726,30,-,北海道,K-NET18,
K-NET,HKD068,上西春別,KAMINISHISHUMBETSU,43.4108,144.7704,105,-,北海道,K-NET18,
K-NET,HKD069,別海,BETSUKAI,43.3941,145.1168,24.9,-,北海道,K-NET18,
K-NET,HKD070,本別海,HOMBETSUKAI,43.3852,145.2840,6,-,北海道,K-NET18,
K-NET,HKD071,厚床,ATTOKO,43.2326,145.2604,38,-,北海道,K-NET18,
K-NET,HKD072,落石,OCHIISHI,43.1948,145.5209,46,-,北海道,K-NET18,
K-NET,HKD073,根室,NEMURO,43.3327,145.6003,36,-,北海道,K-NET18,
K-NET,HKD074,納沙布,NOSAPPU,43.3680,145.8026,16.2,-,北海道,K-NET18,
K-NET,HKD075,浜中,HAMANAKA,43.1309,145.0288,43,-,北海道,K-NET18,
K-NET,HKD076,厚岸,AKKESHI,43.0509,144.8498,1.8,-,北海道,K-NET18,
K-NET,HKD077,釧路,KUSHIRO,42.9845,144.3824,3,-,北海道,K-NET18,
K-NET,HKD078,塘路,TORO,43.1488,144.4976,25,-,北海道,K-NET18,
K-NET,HKD079,標茶,SHIBECHA,43.3034,144.5998,32,-,北海道,K-NET18,
K-NET,HKD080,弟子屈,TESHIKAGA,43.5077,144.4485,140,-,北海道,K-NET18,
K-NET,HKD081,川湯,KAWAYU,43.6427,144.3901,130,-,北海道,K-NET18,
K-NET,HKD082,阿寒湖畔,AKANKOHAN,43.4369,144.0855,429,-,北海道,K-NET18,
K-NET,HKD083,鶴居,TSURUI,43.2329,144.3251,35,-,北海道,K-NET18,
K-NET,HKD084,阿寒,AKAN,43.1141,144.1230,30,-,北海道,K-NET18,
K-NET,HKD085,白糠,SHIRANUKA,42.9581,144.0698,5,-,北海道,K-NET18,
K-NET,HKD086,直別,CHOKUBETSU,42.8542,143.8579,9.3,-,北海道,K-NET18,
K-NET,HKD087,二股,FUTAMATA,43.1502,143.8916,170,-,北海道,K-NET18,
K-NET,HKD088,陸別,RIKUBETSU,43.4704,143.7488,215,-,北海道,K-NET18,
K-NET,HKD089,足寄,ASHORO,43.2436,143.5544,89.5,-,北海道,K-NET18,
K-NET,HKD090,本別,HOMBETSU,43.1213,143.6183,65,-,北海道,K-NET18,
K-NET,HKD091,浦幌,URAHORO,42.8088,143.6590,16,-,北海道,K-NET18,
K-NET,HKD092,池田,IKEDA,42.9283,143.4485,17,-,北海道,K-NET18,
K-NET,HKD093,糠平,NUKABIRA,43.3191,143.3049,364,-,北海道,K-NET18,
K-NET,HKD094,士幌,SHIHORO,43.1692,143.2410,204,-,北海道,K-NET18,
K-NET,HKD095,帯広,OBIHIRO,42.9311,143.2137,34.8,-,北海道,K-NET18,
K-NET,HKD096,中札内,NAKASATSUNAI,42.6977,143.1357,192,-,北海道,K-NET18,
K-NET,HKD097,生花,SEIKA,42.6181,143.4210,33,-,北海道,K-NET18,
K-NET,HKD098,大樹,TAIKI,42.4985,143.2790,81,-,北海道,K-NET18,
K-NET,HKD099,新得,SHINTOKU,43.0736,142.8392,177,-,北海道,K-NET18,
K-NET,HKD100,広尾,HIROO,42.2864,143.3120,36.1,-,北海道,K-NET18,
K-NET,HKD101,トムラウシ,TOMURAUSHI,43.3338,142.9473,370,-,北海道,K-NET18,
K-NET,HKD102,日高,HIDAKA,42.8778,142.4481,283,-,北海道,K-NET18,
K-NET,HKD103,幌毛志,HOROKESHI,42.7275,142.2973,86,-,北海道,K-NET18,
K-NET,HKD104,平取,BIRATORI,42.5886,142.1310,70.4,-,北海道,K-NET18,
K-NET,HKD105,門別,MOMBETSU,42.4826,142.0538,7,-,北海道,K-NET18,
K-NET,HKD106,静内,SHIZUNAI,42.3414,142.3688,4.5,-,北海道,K-NET18,
K-NET,HKD107,農屋,NOYA,42.4194,142.4992,45,-,北海道,K-NET18,
K-NET,HKD108,三石,MITSUISHI,42.2528,142.5643,42,-,北海道,K-NET18,
K-NET,HKD109,浦河,URAKAWA,42.1678,142.7673,3.9,-,北海道,K-NET18,
K-NET,HKD110,様似,SAMANI,42.1310,142.9354,4,-,北海道,K-NET18,
K-NET,HKD111,えりも,ERIMO,42.0170,143.1487,22,-,北海道,K-NET18,
K-NET,HKD112,えりも岬,ERIMOMISAKI,41.9370,143.2403,15,-,北海道,K-NET18,
K-NET,HKD113,目黒,MEGURO,42.1287,143.3153,15,-,北海道,K-NET18,
K-NET,HKD114,朱鞠内,SHUMARINAI,44.2829,142.1619,255,-,北海道,K-NET18,
K-NET,HKD115,幌加内,HOROKANAI,44.0070,142.1485,157,-,北海道,K-NET18,
K-NET,HKD116,沼田,NUMATA,43.8005,141.9343,48,-,北海道,K-NET18,
K-NET,HKD117,深川,FUKAGAWA,43.7241,142.0527,51,-,北海道,K-NET18,
K-NET,HKD118,滝川,TAKIKAWA,43.5524,141.9175,29,-,北海道,K-NET18,
K-NET,HKD119,芦別,ASHIBETSU,43.5199,142.1914,90,-,北海道,K-NET18,
K-NET,HKD120,月形,TSUKIGATA,43.3442,141.6633,36,-,北海道,K-NET18,
K-NET,HKD121,美唄,BIBAI,43.3332,141.8553,28,-,北海道,K-NET18,
K-NET,HKD122,岩見沢,IWAMIZAWA,43.1974,141.7754,26,-,北海道,K-NET18,
K-NET,HKD123,夕張,YUBARI,42.9933,142.0085,194,-,北海道,K-NET18,
K-NET,HKD124,由仁,YUNI,42.9986,141.7903,38,-,北海道,K-NET18,
K-NET,HKD125,穂別,HOBETSU,42.7609,142.1344,69,-,北海道,K-NET18,
K-NET,HKD126,鵡川,MUKAWA,42.5748,141.9284,7,-,北海道,K-NET18,
K-NET,HKD127,追分,OIWAKE,42.8743,141.8204,61,-,北海道,K-NET18,
K-NET,HKD128,早来,HAYAKITA,42.7656,141.8219,31,-,北海道,K-NET18,
K-NET,HKD129,苫小牧,TOMAKOMAI,42.6347,141.6057,6,-,北海道,K-NET18,
K-NET,HKD130,白老,SHIRAOI,42.5626,141.3502,17,-,北海道,K-NET18,
K-NET,HKD131,登別,NOBORIBETSU,42.4206,141.0809,13,-,北海道,K-NET18,
K-NET,HKD132,室蘭,MURORAN,42.3484,141.0318,3,-,北海道,K-NET18,
K-NET,HKD133,伊達,DATE,42.4727,140.8657,11,-,北海道,K-NET18,
K-NET,HKD134,大滝,OHTAKI,42.6713,141.0790,392,-,北海道,K-NET18,
K-NET,HKD135,壮瞥,SOBETSU,42.5533,140.8864,63,-,北海道,K-NET18,
K-NET,HKD136,豊浦,TOYOURA,42.5901,140.6441,4,-,北海道,K-NET18,
K-NET,HKD137,余別,YOBETSU,43.3236,140.3791,15,-,北海道,K-NET18,
K-NET,HKD138,積丹,SHAKOTAN,43.2923,140.6013,16,-,北海道,K-NET18,
K-NET,HKD139,余市,YOICHI,43.1975,140.7819,32,-,北海道,K-NET18,
K-NET,HKD140,小樽,OTARU,43.1908,140.9933,51,-,北海道,K-NET18,
K-NET,HKD141,神恵内,KAMOENAI,43.1449,140.4355,9,-,北海道,K-NET18,
K-NET,HKD142,赤井川,AKAIGAWA,43.0841,140.8202,143,-,北海道,K-NET18,
K-NET,HKD143,岩内,IWANAI,42.9793,140.5093,5,-,北海道,K-NET18,
K-NET,HKD144,倶知安,KUCCHAN,42.9059,140.7670,180,-,北海道,K-NET18,
K-NET,HKD145,喜茂別,KIMOBETSU,42.7978,140.9361,259,-,北海道,K-NET18,
K-NET,HKD146,ニセコ,NISEKO,42.8076,140.6878,147,-,北海道,K-NET18,
K-NET,HKD147,蘭越,RANKOSHI,42.8056,140.5305,33,-,北海道,K-NET18,
K-NET,HKD148,黒松内,KUROMATSUNAI,42.6680,140.3050,25,-,北海道,K-NET18,
K-NET,HKD149,寿都,SUTTSU,42.7905,140.2305,24,-,北海道,K-NET18,
K-NET,HKD150,島牧,SHIMAMAKI,42.7010,140.0619,6,-,北海道,K-NET18,
K-NET,HKD151,長万部,OSHAMAMBE,42.4948,140.3539,10,-,北海道,K-NET18,
K-NET,HKD152,八雲,YAKUMO,42.2586,140.2638,5,-,北海道,K-NET18,
K-NET,HKD153,上の湯,KAMINOYU,42.1245,140.3755,69,-,北海道,K-NET18,
K-NET,HKD154,森,MORI,42.0965,140.5636,83,-,北海道,K-NET18,
K-NET,HKD155,鹿部,SHIKABE,42.0438,140.8064,4,-,北海道,K-NET18,
K-NET,HKD156,七飯,NANAE,41.8996,140.6960,84,-,北海道,K-NET18,
K-NET,HKD157,南茅部,MINAMIKAYABE,41.9053,140.9698,37,-,北海道,K-NET18,
K-NET,HKD158,椴法華,TODOHOKKE,41.8349,141.1408,7,-,北海道,K-NET18,
K-NET,HKD159,戸井,TOI,41.7160,141.0046,23,-,北海道,K-NET18,
K-NET,HKD160,函館,HAKODATE,41.7700,140.7383,4,-,北海道,K-NET18,
K-NET,HKD161,木古内,KIKONAI,41.6800,140.4329,4,-,北海道,K-NET18,
K-NET,HKD162,福島,FUKUSHIMA,41.4859,140.2469,17,-,北海道,K-NET18,
K-NET,HKD163,松前,MATSUMAE,41.4338,140.1117,13,-,北海道,K-NET18,
K-NET,HKD164,瀬棚,SETANA,42.4502,139.8533,11,-,北海道,K-NET18,
K-NET,HKD165,今金,IMAKANE,42.4287,140.0178,19,-,北海道,K-NET18,
K-NET,HKD166,大成,TAISEI,42.2286,139.8186,45,-,北海道,K-NET18,
K-NET,HKD167,熊石,KUMAISHI,42.1297,139.9813,21,-,北海道,K-NET18,
K-NET,HKD168,江差,ESASHI,41.8691,140.1266,2,-,北海道,K-NET18,
K-NET,HKD169,木間内,KIMANAI,41.9351,140.3678,111,-,北海道,K-NET18,
K-NET,HKD170,湯ノ岱,YUNOTAI,41.7495,140.2510,83,-,北海道,K-NET18,
K-NET,HKD171,小砂子,CHIISAGO,41.6490,139.9979,31,-,北海道,K-NET18,
K-NET,HKD172,稲穂,INAHO,42.2402,139.5519,6,-,北海道,K-NET18,
K-NET,HKD173,青苗,AONAE,42.0662,139.4515,11,-,北海道,K-NET18,
K-NET,HKD174,北島歌,KITASHIMAUTA,42.5950,139.8286,10,-,北海道,K-NET18,
K-NET,HKD175,浜益,HAMAMASU,43.6015,141.3882,28.5,-,北海道,K-NET18,
K-NET,HKD176,四番川,YOMBANGAWA,43.5324,141.5924,156,-,北海道,K-NET18,
K-NET,HKD177,厚田,ATSUTA,43.4001,141.4346,6.1,-,北海道,K-NET18,
K-NET,HKD178,石狩,ISHIKARI,43.1720,141.3043,6,-,北海道,K-NET18,
K-NET,HKD179,当別,TOBETSU,43.2236,141.5175,15,-,北海道,K-NET18,
